YEAR,MONTH,DAY,STID,PDIR,WSPD
2012,5,6,ACME,7,10.2
2012,5,7,ACME,0,14.55
2012,5,8,ACME,-996,9.56
2012,5,9,ACME,-996,3.23
2012,5,10,ACME,6,8.87
2012,5,11,ACME,3,8.71
2012,5,12,ACME,-996,8.13
2012,5,13,ACME,-996,5.28
2012,5,14,ACME,-996,4
2012,5,15,ACME,-996,4.27
2012,5,16,ACME,6,5.34
2012,5,17,ACME,7,10.6
2012,5,18,ACME,7,17.83
2012,5,19,ACME,7,18.59
2012,5,20,ACME,1,8.6
2012,5,21,ACME,2,5.56
2012,5,22,ACME,6,10.71
2012,5,23,ACME,7,20.16
2012,5,24,ACME,8,14.48
2012,5,25,ACME,7,18.74
2012,5,26,ACME,8,17.15
2012,5,27,ACME,8,16.86
2012,5,28,ACME,8,12.44
2012,5,29,ACME,-996,8.53
2012,5,30,ACME,8,13.22
2012,5,31,ACME,1,12.24
2012,6,1,ACME,-996,7.57
2012,6,2,ACME,5,7.15
2012,6,3,ACME,8,11
2012,6,4,ACME,8,8.98
2012,6,5,ACME,-996,5.99
2012,6,6,ACME,5,8.08
2012,6,7,ACME,4,7.14
2012,6,8,ACME,-996,4.62
2012,6,9,ACME,7,12.27
2012,6,10,ACME,7,18.47
2012,6,11,ACME,2,10.94
2012,6,12,ACME,6,8
2012,6,13,ACME,6,10.17
2012,6,14,ACME,7,14.97
2012,6,15,ACME,6,11.64
2012,6,16,ACME,7,10.66
2012,6,17,ACME,8,13.03
2012,6,18,ACME,7,17.7
2012,6,19,ACME,7,19.96
2012,6,20,ACME,7,18.06
2012,6,21,ACME,7,7.14
2012,6,22,ACME,-996,4.76
2012,6,23,ACME,7,12.09
2012,6,24,ACME,7,8.11
2012,6,25,ACME,7,5.86
2012,6,26,ACME,-996,5.71
2012,6,27,ACME,7,11.54
2012,6,28,ACME,7,13.15
2012,6,29,ACME,7,13.57
2012,6,30,ACME,8,12.45
2012,7,1,ACME,7,12.16
2012,7,2,ACME,8,14.26
2012,7,3,ACME,8,15
2012,7,4,ACME,8,13.76
2012,7,5,ACME,7,12.76
2012,7,6,ACME,7,9.49
2012,7,7,ACME,8,8.09
2012,7,8,ACME,4,5.9
2012,7,9,ACME,1,9.01
2012,7,10,ACME,-996,6.05
2012,7,11,ACME,-996,4.48
2012,7,12,ACME,-996,4.57
2012,7,13,ACME,7,5.8
2012,7,14,ACME,7,7.02
2012,7,15,ACME,6,6.95
2012,7,16,ACME,8,10.93
2012,7,17,ACME,8,12.77
2012,7,18,ACME,8,10.27
2012,7,19,ACME,8,9.17
2012,7,20,ACME,8,6
2012,7,21,ACME,-996,6.71
2012,7,22,ACME,5,9.59
2012,7,23,ACME,7,12.32
2012,7,24,ACME,7,13.85
2012,7,25,ACME,8,16.35
2012,7,26,ACME,9,10.43
2012,7,27,ACME,7,6.17
2012,7,28,ACME,7,7.81
2012,7,29,ACME,8,9.53
2012,7,30,ACME,8,10.24
2012,7,31,ACME,8,9.34
2012,8,1,ACME,8,10.34
2012,8,2,ACME,8,11.77
2012,8,3,ACME,8,15.17
2012,8,4,ACME,8,12.87
2012,8,5,ACME,2,8.74
2012,8,6,ACME,-996,4.84
2012,8,7,ACME,8,7.15
2012,8,8,ACME,0,5.8
2012,8,9,ACME,0,10.24
2012,8,10,ACME,1,8.56
2012,8,11,ACME,6,7.75
2012,8,12,ACME,7,10.84
2012,8,13,ACME,-996,6.44
2012,8,14,ACME,6,10.77
2012,8,15,ACME,7,10.55
2012,8,16,ACME,8,10.64
2012,8,17,ACME,2,8.13
2012,8,18,ACME,-996,7.65
2012,8,19,ACME,-996,7.48
2012,8,20,ACME,-996,4.47
2012,8,21,ACME,8,6.53
2012,8,22,ACME,-996,8.28
2012,8,23,ACME,7,13.47
2012,8,24,ACME,7,13.8
2012,8,25,ACME,7,12.77
2012,8,26,ACME,-996,4.82
2012,8,27,ACME,-996,6.73
2012,8,28,ACME,2,8.11
2012,8,29,ACME,-996,5.32
2012,8,30,ACME,-996,6.37
2012,8,31,ACME,-996,5.92
2012,9,1,ACME,-996,4.51
2012,9,2,ACME,8,9.97
2012,9,3,ACME,8,9.56
2012,9,4,ACME,8,9.24
2012,9,5,ACME,-996,5.89
2012,9,6,ACME,7,6.92
2012,9,7,ACME,1,15.24
2012,9,8,ACME,-996,10.47
2012,9,9,ACME,-996,3.4
2012,9,10,ACME,7,7.01
2012,9,11,ACME,8,14.02
2012,9,12,ACME,7,13.93
2012,9,13,ACME,0,12.68
2012,9,14,ACME,0,11.1
2012,9,15,ACME,-996,3.81
2012,9,16,ACME,9,5.97
2012,9,17,ACME,-996,5.59
2012,9,18,ACME,1,8.61
2012,9,19,ACME,8,12.55
2012,9,20,ACME,8,11.19
2012,9,21,ACME,9,10.92
2012,9,22,ACME,-996,5.62
2012,9,23,ACME,7,6.93
2012,9,24,ACME,8,13.53
2012,9,25,ACME,8,18.01
2012,9,26,ACME,8,14.34
2012,9,27,ACME,2,6.96
2012,9,28,ACME,-996,3.6
2012,9,29,ACME,-996,6.63
2012,9,30,ACME,-996,6.67
2012,10,1,ACME,-996,8.53
2012,10,2,ACME,0,7.2
2012,10,3,ACME,7,9.47
2012,10,4,ACME,0,11.52
2012,10,5,ACME,1,12.69
2012,10,6,ACME,2,12.17
2012,10,7,ACME,-996,5.68
2012,10,8,ACME,-996,8.38
2012,10,9,ACME,7,12.35
2012,10,10,ACME,1,8.84
2012,10,11,ACME,8,8.77
2012,10,12,ACME,7,10.83
2012,10,13,ACME,8,16.56
2012,10,14,ACME,-996,8.9
2012,10,15,ACME,8,8.52
2012,10,16,ACME,8,16.16
2012,10,17,ACME,0,15.86
2012,10,18,ACME,-996,6.69
2012,10,19,ACME,14,9.67
2012,10,20,ACME,8,12.43
2012,10,21,ACME,8,18.6
2012,10,22,ACME,8,15.91
2012,10,23,ACME,8,16.86
2012,10,24,ACME,8,16.41
2012,10,25,ACME,1,18.3
2012,10,26,ACME,0,16.26
2012,10,27,ACME,-996,4.05
2012,10,28,ACME,-996,3.36
2012,10,29,ACME,7,7.56
2012,10,30,ACME,8,8.61
2012,10,31,ACME,0,5.55
2012,11,1,ACME,7,5.6
2012,11,2,ACME,9,12.05
2012,11,3,ACME,1,9.6
2012,11,4,ACME,-996,3.56
2012,11,5,ACME,-996,9.26
2012,11,6,ACME,-996,5.01
2012,11,7,ACME,-996,5.17
2012,11,8,ACME,7,19.09
2012,11,9,ACME,8,20.63
2012,11,10,ACME,8,22.18
2012,11,11,ACME,0,12.26
2012,11,12,ACME,-996,3.93
2012,11,13,ACME,7,7.47
2012,11,14,ACME,7,9.55
2012,11,15,ACME,8,9.32
2012,11,16,ACME,-996,4.07
2012,11,17,ACME,7,9.72
2012,11,18,ACME,7,16.1
2012,11,19,ACME,8,10.34
2012,11,20,ACME,-996,2.92
2012,11,21,ACME,8,10.43
2012,11,22,ACME,8,16.48
2012,11,23,ACME,1,14.16
2012,11,24,ACME,-996,10.41
2012,11,25,ACME,-996,11.17
2012,11,26,ACME,0,14.32
2012,11,27,ACME,0,7.78
2012,11,28,ACME,7,12.05
2012,11,29,ACME,8,16.17
2012,11,30,ACME,8,14.09
2012,12,1,ACME,8,17.2
2012,12,2,ACME,-996,9.6
2012,12,3,ACME,8,16.98
2012,12,4,ACME,0,11.75
2012,12,5,ACME,-996,5.5
2012,12,6,ACME,8,13.08
2012,12,7,ACME,-996,4.45
2012,12,8,ACME,-996,4.31
2012,12,9,ACME,0,17.41
2012,12,10,ACME,15,8.94
2012,12,11,ACME,7,5.46
2012,12,12,ACME,7,13.7
2012,12,13,ACME,8,16.78
2012,12,14,ACME,7,17.61
2012,12,15,ACME,10,13.78
2012,12,16,ACME,10,11.11
2012,12,17,ACME,-996,7.17
2012,12,18,ACME,-996,6.16
2012,12,19,ACME,8,15.97
2012,12,20,ACME,-996,16.36
2012,12,21,ACME,8,9.21
2012,12,22,ACME,9,13.52
2012,12,23,ACME,0,8.38
2012,12,24,ACME,1,8.59
2012,12,25,ACME,0,20.7
2012,12,26,ACME,-996,9.19
2012,12,27,ACME,-996,7.53
2012,12,28,ACME,0,9.4
2012,12,29,ACME,-996,4.51
2012,12,30,ACME,8,12.04
2012,12,31,ACME,7,10.07
