YEAR,MONTH,DAY,STID,PDIR,WSPD
2015,5,9,WASH,5,10.27
2015,5,10,WASH,6,9.63
2015,5,11,WASH,0,9.75
2015,5,12,WASH,-996,5.81
2015,5,13,WASH,5,8.91
2015,5,14,WASH,8,10.2
2015,5,15,WASH,7,10.77
2015,5,16,WASH,7,11.99
2015,5,17,WASH,9,7.32
2015,5,18,WASH,-996,4.75
2015,5,19,WASH,3,8.74
2015,5,20,WASH,0,10.91
2015,5,21,WASH,1,8.83
2015,5,22,WASH,6,8.27
2015,5,23,WASH,6,10.32
2015,5,24,WASH,6,7.26
2015,5,25,WASH,8,8.2
2015,5,26,WASH,7,7.01
2015,5,27,WASH,-996,6.1
2015,5,28,WASH,8,8.04
2015,5,29,WASH,-996,4.6
2015,5,30,WASH,-996,8.45
2015,5,31,WASH,1,5.35
2015,6,1,WASH,-996,4.31
2015,6,2,WASH,7,8.79
2015,6,3,WASH,7,10.21
2015,6,4,WASH,7,8.84
2015,6,5,WASH,-996,5.95
2015,6,6,WASH,-996,5.25
2015,6,7,WASH,9,8.8
2015,6,8,WASH,-996,3.78
2015,6,9,WASH,-996,3.43
2015,6,10,WASH,-996,5.73
2015,6,11,WASH,8,11.14
2015,6,12,WASH,7,9.06
2015,6,13,WASH,6,6.55
2015,6,14,WASH,6,8.65
2015,6,15,WASH,8,6.14
2015,6,16,WASH,-996,5.07
2015,6,17,WASH,4,10.03
2015,6,18,WASH,-996,11.92
2015,6,19,WASH,-996,4.3
2015,6,20,WASH,10,12.25
2015,6,21,WASH,8,10.59
2015,6,22,WASH,9,13.2
2015,6,23,WASH,9,7.93
2015,6,24,WASH,8,8.59
2015,6,25,WASH,9,9.66
2015,6,26,WASH,10,8.05
2015,6,27,WASH,-996,6.44
2015,6,28,WASH,-996,5.42
2015,6,29,WASH,-996,5.05
2015,6,30,WASH,-996,4.82
2015,7,1,WASH,9,10.43
2015,7,2,WASH,10,10.03
2015,7,3,WASH,-996,5.37
2015,7,4,WASH,-996,4.99
2015,7,5,WASH,7,9.39
2015,7,6,WASH,8,11.06
2015,7,7,WASH,2,6.27
2015,7,8,WASH,-996,4.1
2015,7,9,WASH,8,6.77
2015,7,10,WASH,8,9.47
2015,7,11,WASH,8,9.64
2015,7,12,WASH,9,9.76
2015,7,13,WASH,9,8.41
2015,7,14,WASH,-996,6.27
2015,7,15,WASH,8,6.82
2015,7,16,WASH,8,8.42
2015,7,17,WASH,8,9.84
2015,7,18,WASH,8,9.95
2015,7,19,WASH,8,7.27
2015,7,20,WASH,-996,5.84
2015,7,21,WASH,3,7.96
2015,7,22,WASH,9,6.7
2015,7,23,WASH,8,6.84
2015,7,24,WASH,8,5.96
2015,7,25,WASH,-996,5.59
2015,7,26,WASH,-996,5.33
2015,7,27,WASH,7,6.68
2015,7,28,WASH,-996,8.22
2015,7,29,WASH,-996,4.64
2015,7,30,WASH,2,5.65
2015,7,31,WASH,5,5.49
2015,8,1,WASH,-996,4.7
2015,8,2,WASH,-996,5.24
2015,8,3,WASH,-996,2.92
2015,8,4,WASH,6,7.07
2015,8,5,WASH,9,6.38
2015,8,6,WASH,9,7.43
2015,8,7,WASH,9,6.69
2015,8,8,WASH,7,6.52
2015,8,9,WASH,9,7.02
2015,8,10,WASH,1,6.76
2015,8,11,WASH,2,6.92
2015,8,12,WASH,2,6.12
2015,8,13,WASH,5,6.21
2015,8,14,WASH,5,4.81
2015,8,15,WASH,4,5.04
2015,8,16,WASH,-996,3.75
2015,8,17,WASH,6,5.02
2015,8,18,WASH,8,8.16
2015,8,19,WASH,-996,7.5
2015,8,20,WASH,-996,5.08
2015,8,21,WASH,8,8.95
2015,8,22,WASH,6,9.6
2015,8,23,WASH,1,8.39
2015,8,24,WASH,2,6.6
2015,8,25,WASH,4,5.36
2015,8,26,WASH,-996,4.2
2015,8,27,WASH,-996,5.59
2015,8,28,WASH,-996,5.3
2015,8,29,WASH,-996,4.24
2015,8,30,WASH,-996,4.03
2015,8,31,WASH,6,7.01
2015,9,1,WASH,7,6.09
2015,9,2,WASH,7,6.46
2015,9,3,WASH,-996,6.5
2015,9,4,WASH,7,6.2
2015,9,5,WASH,6,5.84
2015,9,6,WASH,7,5.27
2015,9,7,WASH,-996,5.73
2015,9,8,WASH,9,8.61
2015,9,9,WASH,-996,4.71
2015,9,10,WASH,-996,3.25
2015,9,11,WASH,2,8.9
2015,9,12,WASH,2,5.37
2015,9,13,WASH,7,9.82
2015,9,14,WASH,8,13.72
2015,9,15,WASH,7,11.15
2015,9,16,WASH,8,12.62
2015,9,17,WASH,8,12.53
2015,9,18,WASH,8,10.28
2015,9,19,WASH,2,9.43
2015,9,20,WASH,4,6.34
2015,9,21,WASH,-996,5.97
2015,9,22,WASH,6,6.67
2015,9,23,WASH,5,6.65
2015,9,24,WASH,-996,4.14
2015,9,25,WASH,-996,3.41
2015,9,26,WASH,-996,4.07
2015,9,27,WASH,-996,3.55
2015,9,28,WASH,-996,2.96
2015,9,29,WASH,-996,4.41
2015,9,30,WASH,1,6.4
2015,10,1,WASH,2,5.76
