AR868,N0BHC Savage                      MN US,Wed Sep 02 15:14:58 PDT 2009,1.34,74,,
AR893,N0PSJ-1 Arvada                    CO US,Wed Sep 02 15:10:17 PDT 2009,0,27,,
AR900,N0MEQ NW Omaha                    NE US,Wed Sep 02 15:17:24 PDT 2009,3.13,153,,
AR901,N8PXE Crestview                   FL US,Wed Sep 02 15:17:44 PDT 2009,2.24,113,,
AR908,N4GXX Crestview                   FL US,Wed Sep 02 15:18:40 PDT 2009,0,0,,
AR910,N5JNG Port O'Connor               TX US,Wed Sep 02 15:18:30 PDT 2009,2.68,158,,
AR941,K0IY Louisburg                    KS US,Wed Sep 02 15:16:42 PDT 2009,2.24,107,,
AR960,KI0G-3 Port Isabel                TX US,Wed Sep 02 15:19:41 PDT 2009,0,112,,
AR963,K8VGL Clermont                    IN US,Wed Sep 02 15:11:22 PDT 2009,0,69,,
AR976,NO9B Muskego                      WI US,Wed Sep 02 15:19:19 PDT 2009,0.89,93,,
AR994,N4XWC Hayden                      AL US,Wed Sep 02 15:19:17 PDT 2009,0.45,106,,
AS017,KB9RDO Jamestown                  IN US,Wed Sep 02 15:16:03 PDT 2009,0.45,73,,
AS022,N0QV Mankato                      MN US,Wed Sep 02 15:19:43 PDT 2009,3.13,160,,
AS027,K5LOT Hunters Creek               TX US,Wed Sep 02 15:19:12 PDT 2009,0,106,,
AS046,K9HL Indianapolis                 IN US,Wed Sep 02 15:05:19 PDT 2009,1.34,113,,
AS069,YS1JBL San Salvador                  SV,Wed Sep 02 15:17:15 PDT 2009,0.89,353,,
AS076,N9AZZ W.Frankfort                 IL US,Wed Sep 02 15:16:26 PDT 2009,0.89,360,,
AS082,VE4ALW Portage La Prairie         MB CA,Wed Sep 02 15:18:13 PDT 2009,1.34,167,,
AS095,KM5VY Escabosa                    NM US,Wed Sep 02 15:17:30 PDT 2009,0,270,,
AS099,WX9EP-9 La Crosse                 WI US,Wed Sep 02 15:16:20 PDT 2009,1.34,259,,
AS100,N0EZZ Buda                        TX US,Wed Sep 02 15:18:28 PDT 2009,2.68,174,,
AS101,W5KRO Baton Rouge                 LA US,Wed Sep 02 15:14:13 PDT 2009,0,90,,
AS104,W9PPN Bayfield                    WI US,Wed Sep 02 15:14:21 PDT 2009,0.45,150,,
AS123,WB5CON Corinth                    MS US,Wed Sep 02 15:11:08 PDT 2009,0,45,,
AS135,WB4FAY-5 Vestavia Hills           AL US,Wed Sep 02 15:18:47 PDT 2009,0,45,,
AS150,N9CXI Indianapolis                IN US,Wed Sep 02 15:15:27 PDT 2009,0,94,,
AS158,K5PNV Madisonville                TX US,Wed Sep 02 15:16:26 PDT 2009,0.45,111,,
AS161,K0EJC-1 Independence              MO US,Wed Sep 02 15:19:24 PDT 2009,3.13,117,,
AS162,K0EJC-2 Independence              MO US,Wed Sep 02 15:19:41 PDT 2009,1.79,184,,
AS165,K0EJC-5 Independence              MO US,Wed Sep 02 15:19:52 PDT 2009,2.24,177,,
AS167,K0EJC-7 Independence              MO US,Wed Sep 02 15:19:30 PDT 2009,3.58,160,,
AS175,K0EJC-15 Independence             MO US,Wed Sep 02 15:17:19 PDT 2009,1.79,91,,
AS178,AB8XS Spring Lake                 MI US,Wed Sep 02 15:10:27 PDT 2009,0,202,,
AS201,N0TZL Dupont                      CO US,Wed Sep 02 15:11:59 PDT 2009,0,30,,
AS216,KC0OFZ Elkton                     SD US,Wed Sep 02 15:15:19 PDT 2009,0.45,136,,
AS235,WB5LJZ-5 Devine                   TX US,Wed Sep 02 15:10:52 PDT 2009,3.13,167,,
AS236,WB5QOR-3 McAllen                  TX US,Wed Sep 02 15:19:33 PDT 2009,0,158,,
AS239,K7PW Flower Mound                 TX US,Wed Sep 02 15:15:13 PDT 2009,2.68,5,,
AS242,W4WYD Paris                       TN US,Wed Sep 02 15:11:40 PDT 2009,0.89,15,,
AS244,K9ZQ Arlington                    IL US,Wed Sep 02 15:11:34 PDT 2009,0.45,119,,
AS247,KD5GMX Damascus                   AR US,Wed Sep 02 15:18:52 PDT 2009,0,107,,
AS256,KF4IRC Mobile                     AL US,Wed Sep 02 15:18:21 PDT 2009,0.89,102,,
AS259,KE6IGA Papillion                  NE US,Wed Sep 02 15:15:55 PDT 2009,0,130,,
AS271,N9UWE-5 Westville                 IL US,Wed Sep 02 15:19:42 PDT 2009,0.45,76,,
AS273,N0SWP-3 Bethany                   MO US,Wed Sep 02 15:10:20 PDT 2009,0,102,,
AS276,N9DRW Middleton                   WI US,Wed Sep 02 15:12:11 PDT 2009,0.89,78,,
AS288,KE4GMY Huntsville                 AL US,Wed Sep 02 15:16:48 PDT 2009,0,67,,
AS302,KC0SKY Pleasant Hill              MO US,Wed Sep 02 15:16:14 PDT 2009,0.89,71,,
AS307,WB5HZM Coldspring                 TX US,Wed Sep 02 15:17:10 PDT 2009,0.45,12,,
AS337,K3LGM Springtown                  TX US,Wed Sep 02 15:12:39 PDT 2009,3.58,140,,
AS339,KE5WLM Carlsbad                   NM US,Wed Sep 02 15:14:04 PDT 2009,3.13,146,,
AS340,WA0FW-1 Plymouth                  MN US,Wed Sep 02 15:10:31 PDT 2009,0,158,,
AS341,KC5TY Albuquerque                 NM US,Wed Sep 02 15:18:30 PDT 2009,1.34,259,,
AS381,VA3ROM Thunder Bay                ON CA,Wed Sep 02 15:11:27 PDT 2009,0,248,,
AS407,N5KV-14 Lake Jackson              TX US,Wed Sep 02 15:17:52 PDT 2009,0.89,338,,
AS421,KB9ZI Prior Lake                  MN US,Wed Sep 02 15:15:58 PDT 2009,0,162,,
AS425,KC5MUJ-1 Austin                   TX US,Wed Sep 02 15:11:31 PDT 2009,0,0,,
AS428,KC9AXB Bedford                    IN US,Wed Sep 02 15:20:05 PDT 2009,1.79,65,,
AS443,VE4VID Winnipeg                   MB CA,Wed Sep 02 15:11:29 PDT 2009,0,191,,
AS478,KC5VVK Las Cruces                 NM US,Wed Sep 02 15:18:22 PDT 2009,2.24,245,,
AS495,W5KJE Cut And Shoot               TX US,Wed Sep 02 15:10:16 PDT 2009,0.89,14,,
AS507,W9ZBD Rhinelander                 WI US,Wed Sep 02 15:19:40 PDT 2009,0.45,296,,
AS510,KI4FCY-4 Penscola                 FL US,Wed Sep 02 15:19:02 PDT 2009,1.79,345,,
AS521,KG4CKR Hopkinsville               KY US,Wed Sep 02 15:15:10 PDT 2009,0,0,,
AS527,N6TDM-4 Peculiar                  MO US,Wed Sep 02 15:17:10 PDT 2009,3.13,96,,
AS529,K5LEH San Antonio                 TX US,Wed Sep 02 15:11:48 PDT 2009,1.79,227,,
AS539,WB7BKM Laramie                    WY US,Wed Sep 02 15:18:25 PDT 2009,0,281,,
AS547,K4TD Harvest                      AL US,Wed Sep 02 15:18:32 PDT 2009,0,94,,
AS553,W7FXH Pagosa Springs              CO US,Wed Sep 02 15:16:15 PDT 2009,0.89,68,,
AS556,WX9ARX La Crosse                  WI US,Wed Sep 02 15:19:34 PDT 2009,0,81,,
AS570,KC7EHF Houston                    TX US,Wed Sep 02 15:19:55 PDT 2009,0,161,,
AS573,K0BSJ Excelsior Springs           MO US,Wed Sep 02 15:15:15 PDT 2009,2.24,76,,
AS583,KG4PID-15 Bear Creek              AL US,Wed Sep 02 15:16:16 PDT 2009,1.79,1,,
AS586,LCSD Bedford                      IN US,Wed Sep 02 15:18:54 PDT 2009,0,359,,
AS588,KY4KEN Hopkinsville               KY US,Wed Sep 02 15:10:50 PDT 2009,0,120,,
AS589,N5OPT Russellville                AR US,Wed Sep 02 15:16:14 PDT 2009,0,111,,
AS597,K0JGS Kimberling City             MO US,Wed Sep 02 15:17:46 PDT 2009,1.34,114,,
AS602,WL7CLI Des Moines                 IA US,Wed Sep 02 15:17:15 PDT 2009,8.05,115,,
AS630,N5UWP-3 Keller                    TX US,Wed Sep 02 15:16:59 PDT 2009,0,238,,
AS643,K9SET Corydon                     IN US,Wed Sep 02 15:18:58 PDT 2009,1.34,36,,
AS656,KB0NLY-3 Tyler                    MN US,Wed Sep 02 15:15:26 PDT 2009,0.89,182,,
AS664,KD8FWV Niles                      MI US,Wed Sep 02 15:15:54 PDT 2009,0,137,,
AS677,W5YDW Billings                    OK US,Wed Sep 02 15:15:13 PDT 2009,4.02,131,,
AS692,N0YK Scott City                   KS US,Wed Sep 02 15:20:03 PDT 2009,3.13,75,,
AS703,KC0D-6 Franktown                  CO US,Wed Sep 02 15:16:17 PDT 2009,1.34,19,,
AS716,K7WIZ Weston                      WY US,Wed Sep 02 15:18:37 PDT 2009,4.92,289,,
AS730,N8WJE Madison                     AL US,Wed Sep 02 15:10:22 PDT 2009,0,174,,
AS738,KA0QOK Coon Rapids                MN US,Wed Sep 02 15:13:29 PDT 2009,0.45,167,,
AS755,W0MSC Hiawatha                    KS US,Wed Sep 02 15:19:54 PDT 2009,0.89,115,,
AS794,KD5HIA San Angelo                 TX US,Wed Sep 02 15:16:04 PDT 2009,0,199,,
AS796,HR1CP Tegucigalpa                    HN,Wed Sep 02 15:16:52 PDT 2009,1.79,58,,
AS802,KM5BS Hobbs                       NM US,Wed Sep 02 15:18:46 PDT 2009,4.02,175,,
AS804,KD7YEE-7 Prospect                 TN US,Wed Sep 02 15:19:48 PDT 2009,0,0,,
AS808,K4BHH New Market                  AL US,Wed Sep 02 15:13:13 PDT 2009,2.68,87,,
AS814,K5KEE Greenwood                   AR US,Wed Sep 02 15:10:53 PDT 2009,0.89,67,,
AS820,KC4VQU Murfreeboro                TN US,Wed Sep 02 15:15:16 PDT 2009,0,18,,
AS823,KA5FVT Houston                    TX US,Wed Sep 02 15:20:09 PDT 2009,0,49,,
AS824,WS0Z Saint Peters                 MO US,Wed Sep 02 15:15:25 PDT 2009,0,42,,
AS829,KA5AIE Cameron                    TX US,Wed Sep 02 15:12:48 PDT 2009,0,190,,
AS848,K5PNV-2 Houston                   TX US,Wed Sep 02 15:13:24 PDT 2009,0,145,,
AS849,KB0RPJ Trenton                    MO US,Wed Sep 02 15:16:21 PDT 2009,2.24,125,,
AS870,W5VQG Covington                   LA US,Wed Sep 02 15:17:52 PDT 2009,0,352,,
AS871,KD5SZ Anadarko                    OK US,Wed Sep 02 15:10:28 PDT 2009,4.47,118,,
AS873,KF4KFQ Smyrna                     TN US,Wed Sep 02 15:18:29 PDT 2009,0.89,74,,
AS879,KA8MAV Lake Holiday               IN US,Wed Sep 02 15:17:04 PDT 2009,1.34,66,,
AS885,N5FTL Sterling City               TX US,Wed Sep 02 15:17:06 PDT 2009,0.89,126,,
AS893,W9SBU Weyauwega                   WI US,Wed Sep 02 15:12:42 PDT 2009,2.68,135,,
AS916,WB5CCO New Orleans                LA US,Wed Sep 02 15:19:44 PDT 2009,1.79,281,,
AS921,W0RDR Castle Rock                 CO US,Wed Sep 02 15:17:36 PDT 2009,0.89,63,,
AS928,KI0DJ-1 Great Bend                KS US,Wed Sep 02 15:13:59 PDT 2009,3.13,146,,
AS935,AA9VI-4 Northbrook                IL US,Wed Sep 02 15:13:43 PDT 2009,0,19,,
AS937,KB9DIM Berwyn                     IL US,Wed Sep 02 15:12:27 PDT 2009,2.24,30,,
AS942,WB0WOE Spirit Lake                IA US,Wed Sep 02 15:20:11 PDT 2009,4.02,157,,
AS957,W5PDB Jet                         OK US,Wed Sep 02 15:17:18 PDT 2009,4.02,135,,
AS961,K4MRR Humboldt                    TN US,Wed Sep 02 15:10:47 PDT 2009,0,75,,
AS975,N5UDK-5 Wiggins                   MS US,Wed Sep 02 15:16:23 PDT 2009,0,60,,
AS977,K9EEW Coal City                   IL US,Wed Sep 02 15:19:31 PDT 2009,1.79,107,,
AS980,N0LTM Huntley                     IL US,Wed Sep 02 15:10:44 PDT 2009,1.34,90,,
AS984,XE2NS-3 Monterrey                    MX,Wed Sep 02 15:17:32 PDT 2009,0.89,157,,
AS993,KB5SMY Placitas                   NM US,Wed Sep 02 15:13:47 PDT 2009,1.79,270,,
AS997,KC9KKO Morris                     IL US,Wed Sep 02 15:14:51 PDT 2009,1.34,155,,
AT003,KE7RQW Cheyenne Airport           WY US,Wed Sep 02 15:17:08 PDT 2009,4.92,346,,
AT009,WB5MTX Benbrook                   TX US,Wed Sep 02 15:18:05 PDT 2009,0.89,109,,
AT012,KN7I Moore                        OK US,Wed Sep 02 15:15:10 PDT 2009,2.24,79,,
AT016,KC5KTI Ellicott                   CO US,Wed Sep 02 15:12:02 PDT 2009,3.58,39,,
AT023,K7SAM Flaxville                   MT US,Wed Sep 02 15:07:56 PDT 2009,0.89,313,,
AT029,K4VW Mobile                       AL US,Wed Sep 02 15:13:08 PDT 2009,0.45,55,,
AT054,VE3JJA-1 Sioux Narrows            ON CA,Wed Sep 02 15:15:31 PDT 2009,0.45,232,,
AT059,N7DQ Windsor                      CO US,Wed Sep 02 15:15:38 PDT 2009,0.89,203,,
AT062,WD9EPF Hickory Hills              IL US,Wed Sep 02 15:16:59 PDT 2009,1.34,64,,
AT065,KC0OCA-2 Pueblo                   CO US,Wed Sep 02 15:17:32 PDT 2009,0,222,,
AT072,WA5KMA Oakhurst                   TX US,Wed Sep 02 15:19:32 PDT 2009,2.24,10,,
AT090,N5XON-2 Thornburg                 AR US,Wed Sep 02 15:13:51 PDT 2009,0,12,,
AT100,KB9ZGZ Urbana                     IL US,Wed Sep 02 15:14:39 PDT 2009,0.45,337,,
AT104,K0BBC Makinen                     MN US,Wed Sep 02 15:10:48 PDT 2009,1.34,266,,
AT109,WD5M Rhome                        TX US,Wed Sep 02 15:18:24 PDT 2009,5.36,123,,
AT116,KC5SII-4 Waukomis                 OK US,Wed Sep 02 15:08:16 PDT 2009,5.36,248,,
AT117,N0ALE Joplin                      MO US,Wed Sep 02 15:18:13 PDT 2009,0,117,,
AT118,N0AOL-1 Loveland                  CO US,Wed Sep 02 15:10:31 PDT 2009,0,70,,
AT120,WD9HXC Wisconsin Dells            WI US,Wed Sep 02 15:20:05 PDT 2009,0,270,,
AT164,KJ4KFO Huntsville                 AL US,Wed Sep 02 15:15:27 PDT 2009,0,59,,
AT168,AE5X Kingwood                     TX US,Wed Sep 02 15:18:25 PDT 2009,0,16,,
AT169,K4ORE Clarksville                 TN US,Wed Sep 02 15:13:26 PDT 2009,0,225,,
AT174,KC5VCB-5 Perkinston               MS US,Wed Sep 02 15:16:10 PDT 2009,1.34,28,,
AT181,WA0OQA Scott City                 KS US,Wed Sep 02 15:20:07 PDT 2009,1.34,110,,
AT191,KD8CMK Norton Shores              MI US,Wed Sep 02 15:05:28 PDT 2009,0.89,355,,
AT193,KE5KZS Roanoke                    TX US,Wed Sep 02 15:13:42 PDT 2009,4.47,141,,
AT195,N5ZSO Christoval                  TX US,Wed Sep 02 15:15:28 PDT 2009,1.34,215,,
AT197,N0VEK-3 Volga                     SD US,Wed Sep 02 15:15:11 PDT 2009,3.58,147,,
AT201,AB5A Santa Fe                     TX US,Wed Sep 02 15:15:44 PDT 2009,2.68,353,,
AT208,W5GFI Vinita                      OK US,Wed Sep 02 15:18:11 PDT 2009,1.34,73,,
AT215,K5MTS Tijeras                     NM US,Wed Sep 02 15:19:32 PDT 2009,0,329,,
AT216,WG5L-1 Longview                   TX US,Wed Sep 02 15:13:32 PDT 2009,1.79,36,,
AT220,KL1PV Vasa                        MN US,Wed Sep 02 15:18:13 PDT 2009,1.34,153,,
AT222,WX9TRS DeForest                   WI US,Wed Sep 02 15:20:10 PDT 2009,1.34,41,,
AT224,WA9FTS Norridge                   IL US,Wed Sep 02 15:15:35 PDT 2009,0,21,,
AT248,KE5ZKU Leonard                    TX US,Wed Sep 02 15:10:58 PDT 2009,6.71,270,,
AT252,KB9AED New Lisbon                 WI US,Wed Sep 02 15:08:53 PDT 2009,0,151,,
AT261,KE5JZM-1 Lutcher                  LA US,Wed Sep 02 15:12:05 PDT 2009,0,0,,
AT262,WA4EMA Tuscaloosa                 AL US,Wed Sep 02 15:15:51 PDT 2009,2.24,153,,
AT263,AK5U Mathis                       TX US,Wed Sep 02 15:15:33 PDT 2009,1.79,165,,
AT266,N0COP Westminster                 CO US,Wed Sep 02 15:09:17 PDT 2009,1.34,47,,
AT270,KC9GJD-3 Port Washington          WI US,Wed Sep 02 15:20:01 PDT 2009,0,113,,
AT274,NW0K-1 Colby                      KS US,Wed Sep 02 15:12:58 PDT 2009,3.13,127,,
AT279,KE5DJC Dierks                     AR US,Wed Sep 02 15:17:36 PDT 2009,0.89,63,,
AT287,KB4OB Mission                     TX US,Wed Sep 02 15:16:53 PDT 2009,0.45,76,,
C0001,CW0001 Evansville                 IN US,Wed Sep 02 15:11:13 PDT 2009,0,45,,
C0005,CW0005 Des Moines                 IA US,Wed Sep 02 15:13:24 PDT 2009,0.45,119,,
C0018,CW0018 Smithville                 TX US,Wed Sep 02 15:18:34 PDT 2009,0.89,103,,
C0062,CW0062 Decatur                    TX US,Wed Sep 02 15:12:16 PDT 2009,0.89,159,,
C0066,CW0066 Hoffman Estates            IL US,Wed Sep 02 15:16:10 PDT 2009,0.89,25,,
C0069,CW0069 Heath                      TX US,Wed Sep 02 15:19:16 PDT 2009,5.36,0,,
C0082,CW0082 Albuquerque                NM US,Wed Sep 02 15:10:17 PDT 2009,0.45,253,,
C0099,CW0099 Affton                     MO US,Wed Sep 02 15:15:14 PDT 2009,0.89,152,,
C0101,CW0101 Eau Claire                 WI US,Wed Sep 02 15:16:11 PDT 2009,0.45,146,,
C0115,CW0115 Kyle                       TX US,Wed Sep 02 15:15:13 PDT 2009,1.34,146,,
C0133,CW0133 Austin                     TX US,Wed Sep 02 15:15:57 PDT 2009,4.47,120,,
C0146,CW0146 Round Rock                 TX US,Wed Sep 02 15:16:34 PDT 2009,0,89,,
C0149,CW0149 Richmond                   MN US,Wed Sep 02 15:09:15 PDT 2009,0.45,352,,
C0162,CW0162 Kress                      TX US,Wed Sep 02 15:12:19 PDT 2009,6.26,202,,
C0168,CW0168 Florence                   AL US,Wed Sep 02 15:18:02 PDT 2009,0,90,,
C0216,CW0216 Mt. Carroll                IL US,Wed Sep 02 15:11:25 PDT 2009,0,154,,
C0222,CW0222 Karval                     CO US,Wed Sep 02 15:12:13 PDT 2009,6.26,71,,
C0288,CW0288 Hillman                    MN US,Wed Sep 02 15:11:04 PDT 2009,3.13,143,,
C0318,CW0318 Broken Arrow               OK US,Wed Sep 02 15:19:00 PDT 2009,0.45,93,,
C0386,CW0386 Tatum                      NM US,Wed Sep 02 15:16:18 PDT 2009,4.02,149,,
C0453,CW0453 Gretna                     NE US,Wed Sep 02 15:18:43 PDT 2009,3.13,138,,
C0456,CW0456 Brandon                    MS US,Wed Sep 02 15:16:12 PDT 2009,2.24,349,,
C0499,CW0499 Grand Rapids               MN US,Wed Sep 02 15:13:26 PDT 2009,0,138,,
C0531,CW0531 Plainfield                 IL US,Wed Sep 02 15:11:28 PDT 2009,0.45,88,,
C0547,CW0547 Westfield                  IN US,Wed Sep 02 15:18:00 PDT 2009,1.79,88,,
C0561,CW0561 Coon Rapids                MN US,Wed Sep 02 15:12:53 PDT 2009,0,132,,
C0571,CW0571 Batavia                    IL US,Wed Sep 02 15:17:14 PDT 2009,1.34,64,,
C0617,CW0617 Plover                     WI US,Wed Sep 02 15:18:19 PDT 2009,1.34,165,,
C0625,CW0625 McKinney                   TX US,Wed Sep 02 15:17:50 PDT 2009,2.68,63,,
C0636,CW0636 Hermosa                    SD US,Wed Sep 02 15:16:47 PDT 2009,6.26,360,,
C0725,CW0725 Wimberley                  TX US,Wed Sep 02 15:20:06 PDT 2009,0.89,229,,
C0752,CW0752 Norman                     OK US,Wed Sep 02 15:13:20 PDT 2009,5.81,133,,
C0762,CW0762 Flower Mound               TX US,Wed Sep 02 15:18:43 PDT 2009,0.89,143,,
C0773,CW0773 Dove                       MO US,Wed Sep 02 15:14:23 PDT 2009,1.34,94,,
C0783,CW0783 Valparaiso                 IN US,Wed Sep 02 15:18:02 PDT 2009,0,248,,
C0796,CW0796 Savage                     MN US,Wed Sep 02 15:16:08 PDT 2009,0.89,109,,
C0815,CW0815 Pegram                     TN US,Wed Sep 02 15:15:36 PDT 2009,0,126,,
C0945,CW0945 Oakville                   MO US,Wed Sep 02 15:17:22 PDT 2009,0.89,104,,
C0965,CW0965 Hastings                   NE US,Wed Sep 02 15:19:15 PDT 2009,0,148,,
C1028,CW1028 Friendswood                TX US,Wed Sep 02 15:14:31 PDT 2009,0,186,,
C1033,CW1033 Lebanon                    TN US,Wed Sep 02 15:16:12 PDT 2009,0,312,,
C1057,CW1057 Racine                     WI US,Wed Sep 02 15:17:13 PDT 2009,0,68,,
C1096,CW1096 Bay View                   WI US,Wed Sep 02 15:19:40 PDT 2009,0,120,,
C1100,CW1100 Regina                     SK CA,Wed Sep 02 15:11:06 PDT 2009,1.34,196,,
C1104,CW1104 Ennis                      TX US,Wed Sep 02 15:17:43 PDT 2009,0,88,,
C1108,CW1108 Salina                     KS US,Wed Sep 02 15:15:35 PDT 2009,1.34,275,,
C1125,CW1125 Terre Haute                IN US,Wed Sep 02 15:15:38 PDT 2009,0,157,,
C1141,CW1141 Pensacola                  FL US,Wed Sep 02 15:10:28 PDT 2009,0,45,,
C1162,CW1162 Ely                        MN US,Wed Sep 02 15:12:07 PDT 2009,3.58,196,,
C1169,CW1169 Monument                   CO US,Wed Sep 02 15:18:37 PDT 2009,0.45,333,,
C1190,CW1190 Katy                       TX US,Wed Sep 02 15:18:05 PDT 2009,0,144,,
C1216,CW1216 Lake City                  IA US,Wed Sep 02 15:18:27 PDT 2009,0,205,,
C1231,CW1231 Lillian                    AL US,Wed Sep 02 15:11:58 PDT 2009,0,158,,
C1238,CW1238 St.Ansgar                  IA US,Wed Sep 02 15:16:15 PDT 2009,1.79,193,,
C1258,CW1258 Seminole                   AL US,Wed Sep 02 15:15:15 PDT 2009,0,42,,
C1275,CW1275 Royse City                 TX US,Wed Sep 02 15:15:16 PDT 2009,1.34,53,,
C1309,CW1309 Luling                     TX US,Wed Sep 02 15:19:17 PDT 2009,0,112,,
C1353,CW1353 Mobile                     AL US,Wed Sep 02 15:10:29 PDT 2009,0,82,,
C1417,CW1417 Lexington                  IL US,Wed Sep 02 15:15:06 PDT 2009,1.79,34,,
C1475,CW1475 San Antonio                TX US,Wed Sep 02 15:15:16 PDT 2009,0.89,180,,
C1478,CW1478 Lafayette                  LA US,Wed Sep 02 15:18:04 PDT 2009,0.89,40,,
C1505,CW1505 Florissant                 CO US,Wed Sep 02 15:13:26 PDT 2009,0.89,356,,
C1507,CW1507 Kansas City                MO US,Wed Sep 02 15:09:35 PDT 2009,1.79,130,,
C1509,CW1509 Niles                      MI US,Wed Sep 02 15:19:41 PDT 2009,0,95,,
C1523,CW1523 Dripping Springs           TX US,Wed Sep 02 15:13:21 PDT 2009,0,198,,
C1569,CW1569 Grayslake                  IL US,Wed Sep 02 15:18:11 PDT 2009,1.34,111,,
C1575,CW1575 Denver                     CO US,Wed Sep 02 15:15:25 PDT 2009,0,221,,
C1595,CW1595 ColoradoSprings            CO US,Wed Sep 02 15:15:44 PDT 2009,0.45,73,,
C1629,CW1629 Reklaw                     TX US,Wed Sep 02 15:13:49 PDT 2009,0,59,,
C1650,CW1650 Berthoud                   CO US,Wed Sep 02 15:18:01 PDT 2009,4.92,127,,
C1697,CW1697 Jamestown                  IN US,Wed Sep 02 15:18:42 PDT 2009,0,112,,
C1707,CW1707 Trimble                    MO US,Wed Sep 02 15:15:42 PDT 2009,3.13,163,,
C1725,CW1725 Dripping Springs           TX US,Wed Sep 02 15:15:21 PDT 2009,0,357,,
C1731,CW1731 Lenexa                     KS US,Wed Sep 02 15:15:34 PDT 2009,2.68,76,,
C1749,CW1749 Stamford                   TX US,Wed Sep 02 15:17:21 PDT 2009,4.02,171,,
C1763,CW1763 Colorado Springs           CO US,Wed Sep 02 15:13:31 PDT 2009,0,0,,
C1793,CW1793 Castle Rock                CO US,Wed Sep 02 15:20:02 PDT 2009,0.89,68,,
C1799,CW1799 Colorado Springs           CO US,Wed Sep 02 15:11:42 PDT 2009,0,52,,
C1840,CW1840 Blanchard                  OK US,Wed Sep 02 15:10:27 PDT 2009,8.94,155,,
C1845,CW1845 Lawrence                   KS US,Wed Sep 02 15:16:00 PDT 2009,0,113,,
C1849,CW1849 Corinth                    MS US,Wed Sep 02 15:18:01 PDT 2009,0.89,74,,
C1890,CW1890 Ft. Frances                   CA,Wed Sep 02 15:09:50 PDT 2009,1.79,199,,
C1906,CW1906 Warrenton                  MO US,Wed Sep 02 15:17:16 PDT 2009,0,79,,
C1930,CW1930 Kendall                    WI US,Wed Sep 02 15:10:42 PDT 2009,1.34,141,,
C1986,CW1986 Indianapolis               IN US,Wed Sep 02 15:13:18 PDT 2009,0,67,,
C1988,CW1988 Brookfield                 WI US,Wed Sep 02 15:17:07 PDT 2009,0.89,81,,
C2001,CW2001 Madrid                     IA US,Wed Sep 02 15:16:40 PDT 2009,0,83,,
C2007,CW2007 Guatemala City                GT,Wed Sep 02 15:13:23 PDT 2009,4.92,247,,
C2024,CW2024 Walsenburg                 CO US,Wed Sep 02 15:17:23 PDT 2009,2.68,91,,
C2059,CW2059 Bismarck                   ND US,Wed Sep 02 15:19:47 PDT 2009,3.13,33,,
C2071,CW2071 Duncan                     NE US,Wed Sep 02 15:15:36 PDT 2009,2.68,185,,
C2086,CW2086 Waunakee                   WI US,Wed Sep 02 15:12:12 PDT 2009,0,175,,
C2106,CW2106 Stevens Point              WI US,Wed Sep 02 15:16:37 PDT 2009,0,178,,
C2110,CW2110 Durant                     OK US,Wed Sep 02 15:10:45 PDT 2009,3.58,135,,
C2124,CW2124 Casper                     WY US,Wed Sep 02 15:14:57 PDT 2009,0.89,92,,
C2158,CW2158 Sturgeon Bay               WI US,Wed Sep 02 15:19:40 PDT 2009,3.13,126,,
C2205,CW2205 Hamburg                    IL US,Wed Sep 02 15:09:23 PDT 2009,0,96,,
C2213,CW2213 Topeka                     KS US,Wed Sep 02 15:13:09 PDT 2009,0.89,234,,
C2217,CW2217 Elgin                      IL US,Wed Sep 02 15:17:37 PDT 2009,0.89,123,,
C2218,CW2218 North Richland Hills       TX US,Wed Sep 02 15:19:33 PDT 2009,2.24,137,,
C2220,CW2220 Kaplan                     LA US,Wed Sep 02 15:18:34 PDT 2009,1.79,2,,
C2227,CW2227 Gulf Breeze                FL US,Wed Sep 02 15:19:05 PDT 2009,4.02,34,,
C2277,CW2277 Boonville                  MO US,Wed Sep 02 15:13:08 PDT 2009,0,95,,
C2295,CW2295 Spearfish                  SD US,Wed Sep 02 15:15:21 PDT 2009,0.45,357,,
C2303,CW2303 Marshfield                 MO US,Wed Sep 02 15:13:40 PDT 2009,0,51,,
C2314,CW2314 Broomfield                 CO US,Wed Sep 02 15:14:10 PDT 2009,0.45,86,,
C2323,CW2323 Highlands Ranch            CO US,Wed Sep 02 15:13:10 PDT 2009,1.34,46,,
C2325,CW2325 Syracuse                   NE US,Wed Sep 02 15:15:15 PDT 2009,5.36,155,,
C2327,CW2327 Topeka                     KS US,Wed Sep 02 15:17:15 PDT 2009,0,251,,
C2377,CW2377 Lake Zurich                IL US,Wed Sep 02 15:17:09 PDT 2009,0.89,73,,
C2378,CW2378 New Orleans                LA US,Wed Sep 02 15:17:08 PDT 2009,0,12,,
C2379,CW2379 Saint Paul                 MN US,Wed Sep 02 15:13:30 PDT 2009,0.45,210,,
C2405,CW2405 Kildeer                    IL US,Wed Sep 02 15:15:53 PDT 2009,0.45,114,,
C2407,CW2407 Kimberly                   WI US,Wed Sep 02 15:16:31 PDT 2009,0.89,216,,
C2423,CW2423 Trumbull                   CO US,Wed Sep 02 15:13:28 PDT 2009,0.45,90,,
C2433,CW2433 Carter Lake                IA US,Wed Sep 02 15:20:11 PDT 2009,1.34,162,,
